age,income,credit_score,loan_status,education_Bachelor,education_High School,education_Master,education_PhD,city_Chicago,city_Houston,city_Los Angeles,city_New York
64,44575.0,716.0,0,False,False,True,False,False,True,False,False
39,79518.0,598.0,1,False,False,False,True,True,False,False,False
64,50281.0,597.0,0,True,False,False,False,False,False,False,True
47,59805.0,536.0,0,True,False,False,False,False,True,False,False
60,53258.0,693.0,0,False,False,False,True,False,True,False,False
65,44800.0,678.0,0,False,True,False,False,True,False,False,False
34,21127.0,686.0,1,False,True,False,False,False,True,False,False
43,48820.0,590.0,1,False,False,True,False,True,False,False,False
18,50737.802307288934,584.0,0,False,False,False,True,True,False,False,False
25,22776.0,603.0,0,False,True,False,False,False,False,True,False
66,79045.0,727.0,0,False,False,True,False,False,False,False,True
52,61131.0,700.0,1,True,False,False,False,False,True,False,False
69,52811.0,627.0,1,True,False,False,False,True,False,False,False
32,70440.0,664.0,1,False,False,True,False,True,False,False,False
64,37527.0,616.0,1,False,False,True,False,False,True,False,False
39,48401.0,668.0,1,False,True,False,False,False,True,False,False
31,64327.0,593.0,1,False,False,True,False,False,False,False,True
43,81655.0,687.0,1,True,False,False,False,False,False,False,True
45,32471.0,607.0,0,False,False,False,True,True,False,False,False
40,69211.0,690.0,0,True,False,False,False,False,False,False,True
31,55727.0,649.4025223331581,1,True,False,False,False,False,False,True,False
41,52445.0,610.0,1,False,False,False,True,False,False,False,True
19,49884.0,730.0,1,False,False,True,False,False,False,False,True
62,29230.0,658.0,1,False,True,False,False,True,False,False,False
43,64446.0,633.0,0,True,False,False,False,False,False,True,False
31,38265.0,687.0,1,False,False,True,False,False,False,False,True
68,33804.0,583.0,1,True,False,False,False,False,False,True,False
24,63281.0,705.0,0,False,True,False,False,False,False,True,False
20,61837.0,643.0,1,True,False,False,False,False,False,True,False
64,51185.0,680.0,0,False,True,False,False,False,True,False,False
40,66193.0,572.0,0,False,True,False,False,False,True,False,False
63,71389.0,630.0,1,True,False,False,False,False,True,False,False
60,50737.802307288934,650.0,1,True,False,False,False,False,True,False,False
64,42075.0,701.0,0,False,True,False,False,True,False,False,False
62,65211.0,684.0,0,False,False,True,False,False,False,False,True
35,53174.0,630.0,1,False,False,False,True,False,True,False,False
55,75888.0,665.0,0,False,False,True,False,True,False,False,False
52,48144.0,712.0,1,True,False,False,False,False,False,False,True
68,44652.0,649.4025223331581,1,True,False,False,False,False,True,False,False
32,40793.0,634.0,0,False,False,True,False,False,False,False,True
42,52839.0,555.0,1,False,False,False,True,False,True,False,False
54,57000.0,636.0,1,False,False,True,False,True,False,False,False
45,57289.0,563.0,1,False,True,False,False,False,False,True,False
27,55237.0,644.0,0,False,False,False,True,False,False,True,False
56,60065.0,699.0,0,False,True,False,False,False,False,False,True
34,46661.0,544.0,1,False,False,True,False,True,False,False,False
56,36912.0,711.0,1,True,False,False,False,False,False,True,False
39,35602.0,633.0,0,False,False,False,True,False,True,False,False
43,64625.0,648.0,0,False,True,False,False,False,False,True,False
61,57054.0,624.0,1,False,False,False,True,False,False,False,True
42,22162.0,564.0,1,False,False,True,False,False,False,False,True
34,66451.0,610.0,0,True,False,False,False,True,False,False,False
30,78206.0,754.0,1,True,False,False,False,False,False,False,True
37,39261.0,595.0,0,False,False,False,True,False,False,True,False
42,55042.0,570.0,1,False,True,False,False,False,False,True,False
21,42898.0,657.0,1,False,False,True,False,False,False,True,False
27,59424.0,645.0,1,True,False,False,False,False,False,True,False
20,32509.0,633.0,0,True,False,False,False,True,False,False,False
58,48928.0,650.0,1,False,True,False,False,False,True,False,False
62,64719.0,649.4025223331581,0,False,True,False,False,False,True,False,False
35,68535.0,620.0,0,False,False,True,False,True,False,False,False
64,56397.0,659.0,1,False,False,False,True,False,False,False,True
53,44914.0,701.0,1,False,True,False,False,False,True,False,False
64,50737.802307288934,600.0,0,False,False,False,True,False,False,False,True
39,38636.0,533.0,0,False,False,True,False,False,True,False,False
51,42960.0,649.4025223331581,1,False,False,False,True,False,False,False,True
64,39533.0,775.0,1,True,False,False,False,True,False,False,False
25,50737.802307288934,649.4025223331581,0,False,False,False,True,False,False,True,False
57,44871.0,660.0,1,False,False,True,False,False,False,False,True
66,52581.0,635.0,1,False,False,True,False,False,False,True,False
61,68039.0,729.0,1,False,False,True,False,False,False,False,True
36,43903.0,646.0,1,False,False,False,True,False,False,False,True
59,29256.0,640.0,0,True,False,False,False,False,False,False,True
58,39474.0,695.0,1,False,True,False,False,False,False,False,True
54,58753.0,625.0,1,True,False,False,False,False,False,False,True
23,60169.0,585.0,1,False,False,False,True,False,False,True,False
69,56091.0,694.0,1,False,False,False,True,False,False,False,True
43,69511.0,620.0,1,False,True,False,False,False,False,True,False
51,47204.0,601.0,0,False,False,False,True,True,False,False,False
62,80782.0,755.0,0,False,False,True,False,False,True,False,False
23,62272.0,641.0,0,False,False,True,False,False,False,False,True
54,12147.0,674.0,1,False,False,True,False,False,True,False,False
50,77009.0,651.0,1,False,False,True,False,False,False,True,False
39,38495.0,605.0,1,False,False,True,False,True,False,False,False
38,34488.0,684.0,0,False,False,False,True,True,False,False,False
23,57856.0,665.0,1,False,True,False,False,True,False,False,False
23,23927.0,617.0,1,False,True,False,False,False,True,False,False
65,39567.0,671.0,1,False,False,True,False,False,False,True,False
21,73356.0,624.0,0,False,False,False,True,False,False,False,True
47,58343.0,594.0,0,True,False,False,False,False,False,False,True
28,62183.0,589.0,1,True,False,False,False,False,False,True,False
47,40146.0,649.4025223331581,1,False,False,False,True,False,True,False,False
48,26924.0,630.0,0,False,False,True,False,False,False,False,True
41,60602.0,725.0,1,False,True,False,False,False,False,True,False
26,63953.0,647.0,0,False,False,False,True,False,False,False,True
20,63274.0,610.0,1,True,False,False,False,True,False,False,False
68,53136.0,657.0,1,True,False,False,False,False,False,False,True
48,35493.0,585.0,0,True,False,False,False,False,True,False,False
57,86566.0,645.0,1,False,False,True,False,False,False,True,False
54,57196.0,665.0,0,True,False,False,False,False,True,False,False
53,47391.0,659.0,0,False,False,False,True,False,False,True,False
41,47458.0,715.0,1,False,False,False,True,True,False,False,False
48,52243.0,779.0,0,True,False,False,False,False,False,True,False
23,66044.0,683.0,0,False,False,False,True,False,False,False,True
19,52844.0,708.0,0,True,False,False,False,False,False,False,True
37,62877.0,777.0,0,True,False,False,False,True,False,False,False
45,52270.0,599.0,0,False,True,False,False,False,False,True,False
28,48314.0,656.0,0,False,False,True,False,True,False,False,False
21,59618.0,626.0,1,False,False,True,False,False,False,False,True
32,59049.0,692.0,0,False,True,False,False,False,True,False,False
23,47455.0,663.0,1,False,True,False,False,True,False,False,False
66,38761.0,609.0,0,False,False,True,False,False,True,False,False
47,55125.0,650.0,0,True,False,False,False,False,True,False,False
55,51175.0,702.0,0,False,False,True,False,False,False,True,False
68,41676.0,584.0,1,False,False,True,False,True,False,False,False
19,37363.0,610.0,1,True,False,False,False,False,True,False,False
32,56157.0,602.0,1,False,False,True,False,False,True,False,False
28,58251.0,666.0,0,True,False,False,False,False,False,True,False
25,44599.0,712.0,1,True,False,False,False,False,False,True,False
43,41300.0,549.0,0,False,False,False,True,False,False,False,True
68,37546.0,654.0,0,False,False,False,True,False,True,False,False
62,55733.0,603.0,1,False,False,False,True,False,False,False,True
61,37940.0,700.0,0,True,False,False,False,False,True,False,False
22,83617.0,638.0,1,False,False,True,False,False,False,False,True
23,43845.0,656.0,0,False,True,False,False,False,False,True,False
43,13621.0,649.0,1,True,False,False,False,True,False,False,False
21,49547.0,706.0,1,False,False,True,False,False,False,True,False
36,48904.0,752.0,1,True,False,False,False,False,False,False,True
37,66675.0,593.0,0,False,True,False,False,False,False,False,True
50,54321.0,602.0,0,True,False,False,False,True,False,False,False
37,37492.0,666.0,1,False,False,True,False,False,True,False,False
66,45704.0,609.0,0,True,False,False,False,False,False,False,True
29,54911.0,696.0,1,False,True,False,False,False,False,False,True
64,17529.0,704.0,1,True,False,False,False,False,False,False,True
18,70079.0,622.0,0,False,True,False,False,True,False,False,False
43,37532.0,611.0,1,False,False,False,True,False,False,True,False
31,71255.0,636.0,1,True,False,False,False,False,False,False,True
55,55886.0,655.0,0,True,False,False,False,True,False,False,False
54,59443.0,665.0,0,False,False,True,False,False,False,False,True
28,67241.0,537.0,1,False,False,True,False,False,True,False,False
53,58596.0,601.0,0,False,True,False,False,True,False,False,False
30,60093.0,629.0,1,True,False,False,False,False,False,False,True
60,47533.0,610.0,0,False,True,False,False,True,False,False,False
50,41187.0,555.0,0,False,False,True,False,False,False,True,False
23,44848.0,584.0,1,False,True,False,False,False,False,False,True
67,79470.0,644.0,1,False,True,False,False,True,False,False,False
27,37877.0,628.0,0,False,False,True,False,False,True,False,False
22,52314.0,618.0,0,False,False,True,False,False,True,False,False
40,51702.0,689.0,1,False,True,False,False,False,True,False,False
27,50737.802307288934,649.4025223331581,1,False,False,True,False,False,False,False,True
61,57716.0,657.0,0,True,False,False,False,False,False,True,False
19,58845.0,656.0,1,False,False,False,True,False,False,False,True
30,36112.0,607.0,0,False,False,True,False,False,True,False,False
57,51520.0,613.0,0,False,True,False,False,True,False,False,False
19,33764.0,564.0,1,False,False,False,True,False,True,False,False
37,61828.0,637.0,1,True,False,False,False,True,False,False,False
18,52647.0,689.0,0,True,False,False,False,False,False,True,False
54,51234.0,717.0,1,False,False,True,False,True,False,False,False
26,59885.0,637.0,0,False,False,True,False,False,False,False,True
34,50737.802307288934,674.0,1,False,False,True,False,False,False,False,True
28,35773.0,628.0,1,False,False,False,True,True,False,False,False
32,71178.0,627.0,1,True,False,False,False,False,False,False,True
41,41736.0,724.0,0,False,True,False,False,False,False,False,True
55,24557.0,669.0,1,True,False,False,False,False,False,False,True
52,45071.0,674.0,1,False,True,False,False,False,False,True,False
47,43370.0,672.0,0,False,False,False,True,True,False,False,False
48,44958.0,652.0,1,False,False,True,False,True,False,False,False
66,53474.0,726.0,0,False,False,True,False,False,True,False,False
22,66467.0,534.0,1,True,False,False,False,True,False,False,False
61,47124.0,657.0,0,False,False,True,False,False,False,True,False
67,39625.0,706.0,0,False,False,False,True,True,False,False,False
31,33101.0,555.0,0,False,False,True,False,False,False,True,False
28,42977.0,691.0,1,True,False,False,False,False,False,True,False
26,21682.0,611.0,1,False,False,False,True,True,False,False,False
51,39123.0,655.0,0,False,True,False,False,False,True,False,False
29,68660.0,610.0,0,True,False,False,False,False,False,False,True
52,37649.0,697.0,0,False,True,False,False,False,False,False,True
52,59430.0,635.0,1,False,False,False,True,True,False,False,False
18,50737.802307288934,692.0,1,True,False,False,False,True,False,False,False
57,76566.0,671.0,0,True,False,False,False,False,False,True,False
39,77564.0,610.0,0,False,False,False,True,True,False,False,False
46,58865.0,675.0,1,False,False,True,False,False,False,True,False
25,79868.0,616.0,0,False,False,True,False,False,True,False,False
28,55336.0,653.0,0,True,False,False,False,True,False,False,False
58,61527.0,634.0,0,False,True,False,False,False,False,False,True
54,68929.0,694.0,1,False,False,True,False,False,False,False,True
31,52695.0,677.0,1,False,True,False,False,True,False,False,False
47,26714.0,648.0,1,False,True,False,False,False,False,True,False
52,61834.0,615.0,0,False,False,True,False,False,False,False,True
38,42922.0,586.0,1,False,False,True,False,False,False,True,False
54,44037.0,649.4025223331581,0,False,False,False,True,True,False,False,False
22,54468.0,649.4025223331581,1,False,False,True,False,True,False,False,False
36,50737.802307288934,556.0,1,True,False,False,False,False,False,False,True
31,52252.0,583.0,1,False,False,True,False,True,False,False,False
43,59535.0,731.0,0,False,False,False,True,False,True,False,False
21,39397.0,617.0,0,False,False,False,True,False,True,False,False
42,49359.0,704.0,1,False,False,False,True,False,False,False,True
62,62736.0,632.0,1,False,False,True,False,False,True,False,False
59,76591.0,711.0,0,False,False,True,False,False,False,True,False
42,81896.0,708.0,1,False,True,False,False,False,False,False,True
35,50737.802307288934,608.0,1,False,True,False,False,False,False,False,True
57,62600.0,550.0,1,True,False,False,False,False,False,True,False
25,79723.0,554.0,1,False,True,False,False,False,True,False,False
56,39937.0,609.0,0,True,False,False,False,False,True,False,False
57,59445.0,744.0,0,False,False,False,True,False,True,False,False
31,61525.0,629.0,0,False,True,False,False,False,False,False,True
49,71717.0,657.0,1,False,False,True,False,False,False,False,True
68,32942.0,715.0,0,False,True,False,False,False,True,False,False
55,35908.0,655.0,1,True,False,False,False,True,False,False,False
50,50320.0,653.0,0,False,True,False,False,False,True,False,False
40,55665.0,681.0,0,False,False,False,True,False,False,True,False
32,66842.0,664.0,1,False,False,True,False,False,False,False,True
50,57763.0,645.0,0,True,False,False,False,False,False,True,False
42,47728.0,613.0,0,False,False,True,False,False,False,True,False
34,56246.0,653.0,1,False,False,True,False,False,False,False,True
50,54515.0,704.0,0,True,False,False,False,True,False,False,False
64,76175.0,739.0,0,False,False,True,False,False,True,False,False
19,50737.802307288934,664.0,0,False,False,True,False,False,False,True,False
31,44253.0,687.0,1,False,True,False,False,False,False,False,True
57,56744.0,649.4025223331581,1,False,False,True,False,False,False,True,False
57,52977.0,645.0,1,False,False,True,False,False,True,False,False
68,26435.0,675.0,0,False,False,True,False,True,False,False,False
56,49765.0,709.0,0,False,False,True,False,True,False,False,False
68,48488.0,605.0,1,True,False,False,False,True,False,False,False
23,41841.0,577.0,1,False,False,False,True,False,False,False,True
23,65533.0,623.0,0,False,True,False,False,False,False,False,True
20,38214.0,660.0,0,False,False,True,False,True,False,False,False
24,56834.0,693.0,1,False,False,True,False,False,True,False,False
68,47782.0,600.0,1,True,False,False,False,False,True,False,False
25,51615.0,525.0,0,False,False,False,True,False,False,False,True
59,56176.0,624.0,0,False,False,True,False,True,False,False,False
69,30386.0,640.0,0,True,False,False,False,False,True,False,False
32,52874.0,591.0,0,False,True,False,False,False,True,False,False
64,84334.0,612.0,1,False,True,False,False,False,True,False,False
46,26648.0,693.0,1,False,False,True,False,False,False,False,True
50,49135.0,653.0,1,False,False,True,False,True,False,False,False
69,66848.0,667.0,0,False,False,False,True,False,False,True,False
47,50737.802307288934,632.0,0,False,False,False,True,True,False,False,False
56,60319.0,612.0,0,False,False,True,False,True,False,False,False
44,14365.0,631.0,0,True,False,False,False,False,False,False,True
53,58973.0,674.0,1,False,False,False,True,False,True,False,False
46,38574.0,575.0,0,False,False,True,False,False,True,False,False
55,54648.0,732.0,0,False,False,False,True,False,False,False,True
50,49558.0,678.0,0,False,False,True,False,False,False,False,True
54,84174.0,623.0,1,False,True,False,False,False,False,False,True
44,58200.0,690.0,1,False,False,True,False,False,False,False,True
50,48310.0,711.0,1,False,True,False,False,False,False,False,True
21,27354.0,633.0,0,False,False,False,True,False,False,True,False
39,51817.0,639.0,1,False,False,True,False,True,False,False,False
19,62348.0,724.0,0,False,False,False,True,True,False,False,False
27,48791.0,755.0,0,False,True,False,False,True,False,False,False
22,42415.0,651.0,1,False,False,True,False,False,True,False,False
27,41411.0,649.4025223331581,0,False,False,False,True,False,False,True,False
50,58027.0,626.0,1,False,True,False,False,True,False,False,False
55,61390.0,649.4025223331581,0,False,False,False,True,False,True,False,False
30,70418.0,598.0,1,True,False,False,False,False,False,True,False
48,50737.802307288934,639.0,1,False,True,False,False,False,False,True,False
64,57889.0,664.0,1,False,True,False,False,False,True,False,False
53,48174.0,603.0,1,False,True,False,False,False,False,True,False
62,48616.0,704.0,1,False,False,True,False,False,True,False,False
41,56027.0,684.0,0,False,False,True,False,True,False,False,False
69,56114.0,750.0,1,False,False,True,False,False,True,False,False
32,57931.0,689.0,1,True,False,False,False,False,False,True,False
46,34137.0,601.0,0,True,False,False,False,True,False,False,False
25,38752.0,649.4025223331581,1,False,True,False,False,True,False,False,False
22,72288.0,699.0,1,True,False,False,False,False,False,False,True
46,46691.0,701.0,1,False,False,False,True,False,False,False,True
64,54590.0,611.0,0,False,True,False,False,False,False,True,False
21,65819.0,605.0,1,False,True,False,False,False,True,False,False
29,56951.0,593.0,0,False,False,False,True,False,True,False,False
62,58197.0,730.0,0,False,True,False,False,False,False,True,False
19,63418.0,681.0,1,True,False,False,False,True,False,False,False
44,18250.0,608.0,0,False,False,True,False,False,False,True,False
48,42650.0,656.0,1,False,False,False,True,False,False,True,False
68,57029.0,643.0,0,True,False,False,False,True,False,False,False
68,70814.0,601.0,0,False,False,True,False,False,True,False,False
53,50991.0,651.0,0,False,False,False,True,False,False,True,False
53,37329.0,659.0,1,False,True,False,False,False,True,False,False
43,37728.0,746.0,1,False,True,False,False,False,False,True,False
60,63257.0,617.0,0,True,False,False,False,True,False,False,False
44,46733.0,564.0,0,False,False,False,True,True,False,False,False
22,49891.0,597.0,0,False,True,False,False,False,False,False,True
37,59225.0,605.0,1,False,True,False,False,True,False,False,False
27,80005.0,597.0,1,True,False,False,False,False,False,True,False
57,39033.0,691.0,1,True,False,False,False,False,True,False,False
55,50737.802307288934,594.0,1,False,False,True,False,True,False,False,False
23,24429.0,651.0,1,True,False,False,False,True,False,False,False
25,43661.0,750.0,1,False,True,False,False,True,False,False,False
40,68670.0,677.0,0,False,False,False,True,False,False,True,False
64,21257.0,672.0,1,False,False,True,False,False,False,False,True
43,66893.0,742.0,1,False,False,True,False,False,False,True,False
63,45894.0,712.0,0,False,False,True,False,False,True,False,False
60,57307.0,649.4025223331581,1,True,False,False,False,False,False,True,False
29,59862.0,634.0,0,False,False,True,False,False,True,False,False
43,56621.0,648.0,0,False,True,False,False,True,False,False,False
30,37025.0,646.0,0,False,False,True,False,False,True,False,False
57,44531.0,629.0,1,False,True,False,False,False,True,False,False
35,28076.0,660.0,1,True,False,False,False,False,False,False,True
42,57376.0,667.0,1,True,False,False,False,False,True,False,False
50,75530.0,587.0,0,False,True,False,False,False,True,False,False
64,22633.0,731.0,1,False,False,True,False,False,False,True,False
57,38575.0,670.0,0,True,False,False,False,True,False,False,False
60,47273.0,636.0,1,False,False,False,True,False,False,True,False
29,52600.0,661.0,0,True,False,False,False,False,False,True,False
61,63187.0,696.0,0,False,False,True,False,True,False,False,False
53,47717.0,576.0,0,False,False,False,True,True,False,False,False
65,45260.0,644.0,1,False,False,True,False,False,True,False,False
21,66546.0,590.0,1,False,True,False,False,False,True,False,False
54,58084.0,656.0,1,False,False,True,False,False,False,True,False
25,51687.0,649.4025223331581,1,False,False,False,True,True,False,False,False
66,40155.0,623.0,1,False,False,False,True,True,False,False,False
45,38109.0,639.0,0,False,False,True,False,False,True,False,False
48,61191.0,643.0,0,False,True,False,False,False,False,False,True
26,25624.0,607.0,1,False,False,False,True,False,False,False,True
68,51382.0,662.0,1,False,False,False,True,True,False,False,False
46,45251.0,539.0,0,False,False,False,True,False,False,False,True
31,28913.0,704.0,1,False,False,False,True,True,False,False,False
57,36030.0,593.0,1,False,True,False,False,False,True,False,False
58,48365.0,629.0,0,False,False,False,True,False,False,True,False
39,65509.0,687.0,1,True,False,False,False,False,False,False,True
28,40205.0,639.0,1,False,True,False,False,False,True,False,False
40,68200.0,641.0,1,True,False,False,False,False,False,True,False
18,50737.802307288934,599.0,0,False,False,False,True,False,False,True,False
63,69655.0,754.0,1,False,False,True,False,False,False,True,False
54,40932.0,676.0,1,True,False,False,False,False,True,False,False
38,49267.0,595.0,1,False,False,False,True,False,True,False,False
43,50737.802307288934,658.0,1,True,False,False,False,True,False,False,False
63,47307.0,592.0,0,False,False,False,True,False,False,True,False
53,64295.0,736.0,1,False,False,False,True,False,False,True,False
40,16886.0,659.0,0,False,False,False,True,False,False,True,False
18,86336.0,601.0,1,False,False,True,False,True,False,False,False
68,62866.0,684.0,1,True,False,False,False,False,False,True,False
57,47397.0,649.4025223331581,1,False,True,False,False,False,True,False,False
32,41715.0,585.0,1,False,True,False,False,False,False,True,False
38,37003.0,669.0,1,False,True,False,False,False,False,False,True
64,59684.0,667.0,0,False,True,False,False,False,True,False,False
26,64924.0,706.0,1,False,False,False,True,True,False,False,False
26,47562.0,653.0,0,True,False,False,False,False,False,True,False
27,66604.0,655.0,1,True,False,False,False,False,False,False,True
69,36391.0,658.0,0,False,False,True,False,True,False,False,False
43,33742.0,649.4025223331581,1,True,False,False,False,True,False,False,False
58,77200.0,634.0,1,True,False,False,False,False,True,False,False
52,58866.0,649.4025223331581,1,True,False,False,False,True,False,False,False
69,70952.0,680.0,0,False,False,True,False,True,False,False,False
42,37190.0,667.0,1,False,True,False,False,True,False,False,False
43,36147.0,632.0,1,False,False,True,False,True,False,False,False
28,44620.0,656.0,1,False,False,True,False,False,False,True,False
55,37639.0,645.0,1,False,False,True,False,False,False,True,False
19,60580.0,747.0,1,False,False,False,True,False,False,True,False
24,38733.0,627.0,1,False,False,True,False,False,False,True,False
35,32424.0,604.0,0,False,False,True,False,False,False,False,True
44,52130.0,649.0,1,True,False,False,False,False,False,True,False
51,30650.0,646.0,1,False,False,True,False,True,False,False,False
44,23008.0,649.4025223331581,1,False,True,False,False,False,False,True,False
34,51998.0,627.0,0,False,False,True,False,False,False,True,False
60,23761.0,655.0,1,False,False,True,False,False,True,False,False
61,61629.0,656.0,1,False,False,True,False,True,False,False,False
68,50737.802307288934,695.0,0,False,False,True,False,False,False,True,False
41,16389.0,654.0,1,False,False,True,False,False,False,True,False
42,45593.0,655.0,0,False,True,False,False,False,False,True,False
24,52168.0,675.0,0,True,False,False,False,False,False,False,True
69,57372.0,693.0,1,True,False,False,False,False,False,True,False
23,52580.0,600.0,1,True,False,False,False,False,True,False,False
41,34110.0,587.0,0,True,False,False,False,True,False,False,False
50,60695.0,734.0,1,False,True,False,False,True,False,False,False
66,64402.0,685.0,1,False,False,False,True,False,False,True,False
46,31913.0,639.0,1,False,False,False,True,False,False,True,False
60,47284.0,650.0,1,False,True,False,False,False,False,True,False
39,45883.0,630.0,1,False,True,False,False,True,False,False,False
43,53305.0,660.0,1,False,False,True,False,True,False,False,False
45,46926.0,601.0,0,False,False,True,False,False,False,False,True
67,48981.0,692.0,1,False,False,True,False,False,True,False,False
38,59627.0,658.0,1,True,False,False,False,False,False,False,True
66,33292.0,660.0,1,False,False,True,False,False,True,False,False
24,61060.0,605.0,0,False,False,True,False,False,False,False,True
34,67116.0,676.0,1,True,False,False,False,True,False,False,False
37,74512.0,606.0,0,False,False,True,False,False,False,False,True
58,17849.0,615.0,1,True,False,False,False,False,True,False,False
66,47256.0,654.0,0,False,False,False,True,False,False,True,False
37,20523.0,775.0,1,False,False,True,False,False,True,False,False
39,13474.0,658.0,1,False,False,False,True,False,False,True,False
45,50737.802307288934,521.0,1,False,False,False,True,True,False,False,False
57,44012.0,617.0,0,False,False,False,True,False,True,False,False
66,54497.0,684.0,0,False,False,True,False,False,False,False,True
24,57291.0,593.0,0,False,True,False,False,False,True,False,False
18,68718.0,691.0,0,False,False,True,False,False,False,True,False
49,50808.0,649.4025223331581,1,False,False,False,True,True,False,False,False
47,54596.0,622.0,1,False,False,False,True,False,True,False,False
40,77637.0,618.0,0,False,True,False,False,False,False,True,False
68,15007.0,678.0,1,True,False,False,False,False,False,False,True
36,70246.0,649.0,1,False,True,False,False,True,False,False,False
49,47288.0,646.0,0,False,True,False,False,False,False,False,True
47,20774.0,728.0,1,False,False,True,False,True,False,False,False
46,56308.0,680.0,0,False,False,True,False,False,False,False,True
66,45455.0,550.0,0,True,False,False,False,False,True,False,False
62,58700.0,689.0,1,False,False,True,False,False,False,True,False
46,65166.0,684.0,1,False,False,True,False,False,True,False,False
47,27662.0,709.0,1,False,False,False,True,False,True,False,False
33,65223.0,603.0,1,False,False,False,True,True,False,False,False
57,50097.0,666.0,1,True,False,False,False,True,False,False,False
36,70292.0,655.0,1,False,True,False,False,True,False,False,False
35,46922.0,602.0,1,True,False,False,False,False,True,False,False
18,42943.0,697.0,1,False,False,True,False,False,False,False,True
31,50405.0,637.0,0,False,False,False,True,False,False,False,True
68,50737.802307288934,707.0,0,True,False,False,False,False,True,False,False
64,40058.0,612.0,1,False,False,True,False,False,True,False,False
67,42555.0,576.0,1,False,False,False,True,False,False,True,False
19,31596.0,637.0,0,False,False,False,True,True,False,False,False
45,43480.0,661.0,1,False,False,False,True,True,False,False,False
66,60144.0,623.0,0,False,False,True,False,False,True,False,False
47,65135.0,669.0,0,False,True,False,False,False,False,False,True
55,47218.0,668.0,1,True,False,False,False,False,True,False,False
68,28527.0,684.0,1,False,False,False,True,False,False,False,True
21,58959.0,630.0,0,False,False,False,True,False,True,False,False
18,39895.0,628.0,1,False,False,True,False,False,False,True,False
25,46499.0,722.0,1,False,False,True,False,False,False,True,False
46,68563.0,571.0,0,True,False,False,False,False,False,False,True
56,32586.0,637.0,0,False,True,False,False,True,False,False,False
20,52471.0,657.0,0,True,False,False,False,False,False,True,False
49,49392.0,680.0,1,False,False,False,True,False,False,False,True
27,60513.0,658.0,1,False,True,False,False,False,True,False,False
27,62827.0,603.0,0,False,False,True,False,False,True,False,False
36,53957.0,708.0,1,False,True,False,False,False,False,False,True
63,44594.0,650.0,0,False,True,False,False,True,False,False,False
51,57100.0,566.0,1,True,False,False,False,False,False,False,True
50,70034.0,660.0,0,False,False,True,False,False,False,False,True
40,49590.0,673.0,1,False,False,True,False,False,False,True,False
45,45991.0,748.0,1,False,False,False,True,False,False,False,True
49,55822.0,670.0,1,False,False,True,False,False,False,False,True
67,50580.0,575.0,1,False,False,True,False,False,True,False,False
24,29934.0,577.0,1,False,False,True,False,False,False,True,False
46,53589.0,712.0,0,False,False,True,False,False,True,False,False
25,29798.0,609.0,1,False,False,False,True,False,True,False,False
18,55617.0,572.0,1,True,False,False,False,True,False,False,False
20,38042.0,700.0,1,False,True,False,False,True,False,False,False
41,50553.0,626.0,1,False,False,True,False,False,False,True,False
40,55858.0,697.0,1,True,False,False,False,False,False,True,False
25,86808.0,604.0,1,False,False,True,False,True,False,False,False
64,61141.0,723.0,0,False,False,True,False,True,False,False,False
54,70471.0,693.0,1,False,True,False,False,True,False,False,False
20,78076.0,613.0,1,False,True,False,False,True,False,False,False
68,57338.0,566.0,1,False,True,False,False,True,False,False,False
50,54285.0,765.0,1,False,False,True,False,False,True,False,False
45,33999.0,639.0,1,False,False,True,False,False,False,True,False
64,48250.0,611.0,0,False,False,True,False,False,True,False,False
25,39153.0,719.0,1,False,True,False,False,False,True,False,False
51,43984.0,697.0,1,False,False,False,True,False,False,False,True
52,78059.0,709.0,1,True,False,False,False,False,True,False,False
49,51719.0,645.0,0,False,False,False,True,True,False,False,False
41,36861.0,744.0,0,False,False,True,False,True,False,False,False
31,70618.0,584.0,0,False,False,True,False,False,False,False,True
49,64329.0,649.4025223331581,1,False,False,False,True,False,False,False,True
63,65114.0,669.0,1,False,False,True,False,False,False,False,True
60,19908.0,708.0,0,True,False,False,False,False,False,False,True
33,79230.0,683.0,1,False,False,True,False,False,False,False,True
21,41622.0,645.0,1,True,False,False,False,False,True,False,False
69,61669.0,626.0,1,False,False,False,True,False,False,False,True
54,87856.0,708.0,0,False,False,False,True,False,True,False,False
38,82329.0,688.0,1,False,False,True,False,False,False,True,False
31,35336.0,606.0,0,True,False,False,False,False,False,False,True
48,50737.802307288934,604.0,1,False,False,True,False,False,False,False,True
65,71455.0,622.0,0,False,True,False,False,False,True,False,False
35,52130.0,616.0,1,False,True,False,False,False,False,True,False
24,42486.0,701.0,1,False,True,False,False,False,True,False,False
27,59318.0,671.0,0,False,False,True,False,False,True,False,False
24,47556.0,677.0,0,False,False,True,False,False,False,False,True
50,60519.0,659.0,1,False,True,False,False,True,False,False,False
40,51004.0,661.0,1,True,False,False,False,True,False,False,False
38,60835.0,570.0,1,False,False,False,True,False,True,False,False
36,36582.0,689.0,0,False,False,False,True,False,False,False,True
65,71366.0,621.0,0,False,True,False,False,False,False,True,False
36,60464.0,648.0,1,False,True,False,False,True,False,False,False
53,59694.0,626.0,0,False,True,False,False,False,False,True,False
46,33234.0,657.0,1,False,False,True,False,True,False,False,False
35,75494.0,678.0,0,False,False,False,True,False,False,False,True
